 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0163     74      C    1   111101 1111                                        
 0164     73      9    1   111101 1111                                        
 0165     7E      0    1   111101 1111                                        
 0166     7D      0    1   111101 1111                                        
 0167     7C      0    1   111101 1111                                        
 0168     7B      0    1   111101 1111                                        
 0169     7A      0    1   111101 1111                                        
 0170     79      8    1   111101 1111                                        
 0171     78      0    1   111101 1111                                        
 0172     77      0    1   111101 1111                                        
 0173     76      0    1   111101 1111                                        
 0174     75      0    1   111101 1111                                        
 0175     74      1    1   111101 1111                                        
 0176     73      5    1   111101 1111                                        
 0177     7E      B    0   111110 1111                                        
 0178     7D      B    0   111110 1111                                        
 0179     7C      F    0   111110 1111                                        
 0180     7B      F    0   111110 1111                                        
 0181     7A      F    0   111110 1111                                        
 0182     79      F    0   111110 1111                                        
 0183     78      F    0   111110 1111                                        
 0184     77      F    0   111110 1111                                        
 0185     76      F    0   111110 1111                                        
 0186     75      F    0   111110 1111                                        
 0187     74      F    0   111110 1111                                        
 0188     73      F    0   111110 1111                                        
 0189     7E      0    0   111110 1111                                        
 0190     7D      0    0   111110 1111                                        
 0191     7C      0    0   111110 1111                                        
 0192     7B      0    0   111110 1111                                        
 0193     7A      0    0   111110 1111                                        
 0194     79      0    0   111110 1111                                        
 0195     78      0    0   111110 1111                                        
 0196     77      0    0   111110 1111                                        
 0197     76      0    0   111110 1111                                        
 0198     75      8    0   111110 1111                                        
 0199     74      0    0   111110 1111                                        
 0200     73      0    0   111110 1111                                        
 0201     75      E    1   111101 1111                                        
 0202     75      5    1   111101 1111                                        
 0203     75      F    1   111101 1111                                        
 0204     75      0    1   111101 1111                                        
 0205     75      E    1   111101 1111                                        
 0206     75      5    1   111101 1111                                        
 0207     75      5    1   111101 1111                                        
 0208     74      1    1   111101 1111                                        
 0209     73      1    1   111101 1111                                        
 0210     7B      1    1   111111 1111                                        
 0211     7A      3    1   111111 1111                                        
 0212     7C      F    0   111110 1111                                        
 0213     7B      F    0   111110 1111                                        
 0214     7A      F    0   111110 1111                                        
 0215     79      F    0   111110 1111                                        
 0216     78      F    0   111110 1111                                        
 0217     77      F    0   111110 1111                                        
 0218     76      F    0   111110 1111                                        
 0219     75      1    0   111110 1111                                        
 0220     75      1    0   111110 1111                                        
 0221     74      C    0   111110 1111                                        
 0222     73      9    0   111110 1111                                        
 0223     7C      0    0   111110 1111                                        
 0224     7B      0    0   111110 1111                                        
 0225     7A      0    0   111110 1111                                        
 0226     79      0    0   111110 1111                                        
 0227     78      0    0   111110 1111                                        
 0228     77      0    0   111110 1111                                        
 0229     76      0    0   111110 1111                                        
 0230     75      3    0   111110 1111                                        
 0231     74      1    0   111110 1111                                        
 0232     73      5    0   111110 1111                                        
 0233     79      F    1   111111 1111                                        
 0234     78      F    1   111111 1111                                        
 0235     7E      B    1   111101 1111                                        
 0236     7D      B    1   111101 1111                                        
 0237     7C      F    1   111101 1111                                        
 0238     7B      F    1   111101 1111                                        
 0239     7A      F    1   111101 1111                                        
 0240     79      F    1   111101 1111                                        
 0241     78      F    1   111101 1111                                        
 0242     77      F    1   111101 1111                                        
 0243     76      F    1   111101 1111                                        
 0244     75      1    1   111101 1111                                        
 0245     75      1    1   111101 1111                                        
 0246     74      C    1   111101 1111                                        
 0247     73      9    1   111101 1111                                        
 0248     7E      0    1   111101 1111                                        
 0249     7D      0    1   111101 1111                                        
 0250     7C      0    1   111101 1111                                        
 0251     7B      0    1   111101 1111                                        
 0252     7A      0    1   111101 1111                                        
 0253     79      8    1   111101 1111                                        
 0254     78      0    1   111101 1111                                        
 0255     77      0    1   111101 1111                                        
 0256     76      0    1   111101 1111                                        
 0257     75      3    1   111101 1111                                        
 0258     74      1    1   111101 1111                                        
 0259     73      5    1   111101 1111                                        
 0260     7E      B    0   111110 1111                                        
 0261     7D      B    0   111110 1111                                        
 0262     7C      F    0   111110 1111                                        
 0263     7B      F    0   111110 1111                                        
 0264     7A      F    0   111110 1111                                        
 0265     79      F    0   111110 1111                                        
 0266     78      F    0   111110 1111                                        
 0267     77      F    0   111110 1111                                        
 0268     76      F    0   111110 1111                                        
