 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0107     04      0    0   11111110 1111                                      
 0108     05      0    0   11111110 1111                                      
 0109     06      0    0   11111110 1111                                      
 0110     07      0    0   11111110 1111                                      
 0111     08      0    0   11111110 1111                                      
 0112     09      0    0   11111110 1111                                      
 0113     0A      8    0   11111110 1111                                      
 0114     0B      0    0   11111110 1111                                      
 0115     0C      0    0   11111110 1111                                      
 0116     0B      E    1   11111101 1111                                      
 0117     0B      5    1   00111101 1111                                      
 0118     0B      F    1   11111101 1111                                      
 0119     0B      0    1   11111101 1111                                      
 0120     0B      E    1   11111101 1111                                      
 0121     0B      5    1   11111101 1111                                      
 0122     0A      7    1   11111101 1111                                      
 0123     0B      1    1   11111101 1111                                      
 0124     0C      1    1   11111101 1111                                      
 0125     02      0    1   11111111 1111                                      
 0126     02      0    1   11111111 1111                                      
 0127     03      3    1   11111111 1111                                      
 0128     03      F    0   11111110 1111                                      
 0129     04      F    0   11111110 1111                                      
 0130     05      F    0   11111110 1111                                      
 0131     06      F    0   11111110 1111                                      
 0132     07      F    0   11111110 1111                                      
 0133     08      F    0   11111110 1111                                      
 0134     09      F    0   11111110 1111                                      
 0135     0A      F    0   11111110 1111                                      
 0136     0B      0    0   11111110 1111                                      
 0137     0C      4    0   11111110 1111                                      
 0138     03      0    0   00111110 1111                                      
 0139     04      0    0   00111110 1111                                      
 0140     05      0    0   00111110 1111                                      
 0141     06      0    0   00111110 1111                                      
 0142     07      0    0   00111110 1111                                      
 0143     08      0    0   00111110 1111                                      
 0144     09      0    0   00111110 1111                                      
 0145     0A      0    0   00111110 1111                                      
 0146     0B      3    0   00111110 1111                                      
 0147     0C      3    0   00111110 1111                                      
 0148     04      F    1   00111111 1111                                      
 0149     05      F    1   00111111 1111                                      
 0150     01      6    1   11111101 1111                                      
 0151     02      1    1   11111101 1111                                      
 0152     03      F    1   11111101 1111                                      
 0153     04      F    1   00111101 1111                                      
 0154     05      F    1   00111101 1111                                      
 0155     06      F    1   00111101 1111                                      
 0156     07      F    1   00111101 1111                                      
 0157     08      F    1   00111101 1111                                      
 0158     09      F    1   00111101 1111                                      
 0159     0A      F    1   00111101 1111                                      
 0160     0B      0    1   00111101 1111                                      
 0161     0C      4    1   00111101 1111                                      
 0162     01      0    1   00111101 1111                                      
 0163     02      0    1   00111101 1111                                      
 0164     03      0    1   00111101 1111                                      
 0165     04      8    1   00111101 1111                                      
 0166     05      0    1   00111101 1111                                      
 0167     06      0    1   00111101 1111                                      
 0168     07      0    1   11111101 1111                                      
 0169     08      0    1   11111101 1111                                      
 0170     09      0    1   11111101 1111                                      
 0171     0A      0    1   11111101 1111                                      
 0172     0B      3    1   11111101 1111                                      
 0173     0C      3    1   11111101 1111                                      
 0174     01      5    0   11111110 1111                                      
 0175     02      4    0   11111110 1111                                      
 0176     03      F    0   11111110 1111                                      
 0177     04      F    0   11111110 1111                                      
 0178     05      F    0   11111110 1111                                      
 0179     06      F    0   11111110 1111                                      
 0180     07      F    0   11111110 1111                                      
 0181     08      F    0   11111110 1111                                      
 0182     09      F    0   11111110 1111                                      
 0183     0A      F    0   11111110 1111                                      
 0184     0B      F    0   00111110 1111                                      
 0185     0C      F    0   00111110 1111                                      
 0186     01      0    0   00111110 1111                                      
