 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0497     07      F    0   00111110 1111                                      
 0498     08      F    0   00111110 1111                                      
 0499     09      F    0   00111110 1111                                      
 0500     0A      F    0   00111110 1111                                      
 0501     0B      F    0   00111110 1111                                      
 0502     0C      F    0   00111110 1111                                      
 0503     01      0    0   11111110 1111                                      
 0504     02      0    0   11111110 1111                                      
 0505     03      0    0   11111110 1111                                      
 0506     04      0    0   11111110 1111                                      
 0507     05      0    0   11111110 1111                                      
 0508     06      0    0   11111110 1111                                      
 0509     07      0    0   11111110 1111                                      
 0510     08      0    0   11111110 1111                                      
 0511     09      0    0   11111110 1111                                      
 0512     0A      8    0   11111110 1111                                      
 0513     0B      0    0   11111110 1111                                      
 0514     0C      0    0   11111110 1111                                      
 0515     06      E    1   11111101 1111                                      
 0516     06      D    1   11111101 1111                                      
 0517     06      F    1   11111101 1111                                      
 0518     06      8    1   11111101 1111                                      
 0519     0A      0    1   00111101 1111                                      
 0520     0B      6    1   00111101 1111                                      
 0521     0C      0    1   00111101 1111                                      
 0522     0C      6    1   00111111 1111                                      
 0523     0D      4    1   00111111 1111                                      
 0524     03      F    0   00111110 1111                                      
 0525     04      F    0   00111110 1111                                      
 0526     05      F    0   00111110 1111                                      
 0527     06      6    0   00111110 1111                                      
 0528     07      5    0   00111110 1111                                      
 0529     08      4    0   00111110 1111                                      
 0530     09      3    0   00111110 1111                                      
 0531     0A      2    0   00111110 1111                                      
 0532     0B      1    0   00111110 1111                                      
 0533     0C      0    0   00111110 1111                                      
 0534     03      0    0   11111110 1111                                      
 0535     04      0    0   11111110 1111                                      
 0536     05      0    0   11111110 1111                                      
 0537     06      4    0   11111110 1111                                      
 0538     07      4    0   11111110 1111                                      
 0539     08      4    0   11111110 1111                                      
 0540     09      4    0   11111110 1111                                      
 0541     0A      4    0   11111110 1111                                      
 0542     0B      4    0   11111110 1111                                      
 0543     0C      4    0   11111110 1111                                      
 0544     0E      F    1   11111111 1111                                      
 0545     0F      F    1   11111111 1111                                      
 0546     01      B    1   11111101 1111                                      
 0547     02      B    1   11111101 1111                                      
 0548     03      F    1   11111101 1111                                      
 0549     04      F    1   11111101 1111                                      
 0550     05      F    1   11111101 1111                                      
 0551     06      6    1   11111101 1111                                      
 0552     07      5    1   11111101 1111                                      
 0553     08      4    1   11111101 1111                                      
 0554     09      3    1   11111101 1111                                      
 0555     0A      2    1   11111101 1111                                      
 0556     0B      1    1   11111101 1111                                      
 0557     0C      0    1   11111101 1111                                      
 0558     01      0    1   00111101 1111                                      
 0559     01      0    1   00111101 1111                                      
 0560     02      0    1   00111101 1111                                      
 0561     03      0    1   00111101 1111                                      
 0562     04      0    1   00111101 1111                                      
 0563     05      0    1   00111101 1111                                      
 0564     06      C    1   00111101 1111                                      
 0565     07      4    1   00111101 1111                                      
 0566     08      4    1   00111101 1111                                      
 0567     09      4    1   00111101 1111                                      
 0568     0A      4    1   00111101 1111                                      
 0569     0B      4    1   00111101 1111                                      
