 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  OP       CE    
 0679     7B      0    0   0        111110 1111                               
 0680     7A      0    0   0        111110 1111                               
 0681     79      0    0   0        111110 1111                               
 0682     78      0    0   0        111110 1111                               
 0683     77      0    0   0        111110 1111                               
 0684     76      0    0   0        111110 1111                               
 0685     75      8    0   0        111110 1111                               
 0686     74      0    0   0        111110 1111                               
 0687     73      0    0   0        111110 1111                               
 0688     7C      F    0   0        111110 1111                               
 0689     7B      F    0   0        111110 1111                               
 0690     7A      0    0   0        111110 1111                               
 0691     7A      0    0   0        111110 1111                               
 0692     79      F    0   0        111110 1111                               
 0693     78      F    0   0        111110 1111                               
 0694     77      8    0   0        111110 1111                               
 0695     76      3    0   0        111110 1111                               
 0696     75      0    0   0        111110 1111                               
 0697     74      4    0   0        111110 1111                               
 0698     73      1    0   0        111110 1111                               
 0699     7C      0    0   0        111110 1111                               
 0700     7B      0    0   0        111110 1111                               
 0701     7A      3    0   0        111110 1111                               
 0702     79      4    0   0        111110 1111                               
 0703     78      0    0   0        111110 1111                               
 0704     77      5    0   0        111110 1111                               
 0705     76      4    0   0        111110 1111                               
 0706     75      4    0   0        111110 1111                               
 0707     74      4    0   0        111110 1111                               
 0708     73      5    0   0        111110 1111                               
 0709     7C      F    1   0        111101 1111                               
 0710     7B      F    1   0        111101 1111                               
 0711     7A      0    1   0        111101 1111                               
 0712     79      F    1   0        111101 1111                               
 0713     78      F    1   0        111101 1111                               
 0714     77      8    1   0        111101 1111                               
 0715     76      3    1   0        111101 1111                               
 0716     75      0    1   0        111101 1111                               
 0717     74      4    1   0        111101 1111                               
 0718     73      1    1   0        111101 1111                               
 0719     7E      0    1   0        111101 1111                               
 0720     7D      0    1   0        111101 1111                               
 0721     7C      0    1   0        111101 1111                               
 0722     7B      0    1   0        111101 1111                               
 0723     7A      3    1   0        111101 1111                               
 0724     79      0    1   0        111101 1111                               
 0725     79      C    1   0        111101 1111                               
 0726     78      0    1   0        111101 1111                               
 0727     77      5    1   0        111101 1111                               
 0728     76      4    1   0        111101 1111                               
 0729     75      4    1   0        111101 1111                               
 0730     74      4    1   0        111101 1111                               
 0731     73      5    1   0        111101 1111                               
 0732     7C      F    0   0        111110 1111                               
 0733     7B      F    0   0        111110 1111                               
 0734     7A      F    0   0        111110 1111                               
 0735     79      F    0   0        111110 1111                               
 0736     78      F    0   0        111110 1111                               
 0737     77      F    0   0        111110 1111                               
 0738     76      F    0   0        111110 1111                               
 0739     75      F    0   0        111110 1111                               
 0740     74      F    0   0        111110 1111                               
 0741     73      F    0   0        111110 1111                               
 0742     7E      0    0   0        111110 1111                               
 0743     7D      0    0   0        111110 1111                               
 0744     7C      0    0   0        111110 1111                               
 0745     7B      0    0   0        111110 1111                               
 0746     7A      0    0   0        111110 1111                               
 0747     79      0    0   0        111110 1111                               
 0748     78      0    0   0        111110 1111                               
 0749     77      0    0   0        111110 1111                               
 0750     76      0    0   0        111110 1111                               
 0751     75      8    0   0        111110 1111                               
 0752     74      0    0   0        111110 1111                               
 0753     73      0    0   0        111110 1111                               
 0754     72      0    1   0        111101 1111                               
 0755     7F      0    0   0        111110 1111                               
 0756     7E      8    0   0        111110 1111                               
 0757     7D      0    0   0        111110 1111                               
 0758     7D      6    0   0        111110 1111                               
 0759     7C      1    0   0        111110 1111                               
 0760     7E      B    1   0        111101 1111                               
 0761     7D      B    1   0        111101 1111                               
 0762     7C      F    1   0        111101 1111                               
 0763     7B      F    1   0        111101 1111                               
 0764     7A      0    1   0        111101 1111                               
 0765     79      F    1   0        111101 1111                               
 0766     78      F    1   0        111101 1111                               
 0767     77      8    1   0        111101 1111                               
 0768     76      3    1   0        111101 1111                               
 0769     75      0    1   0        111101 1111                               
 0770     74      4    1   0        111101 1111                               
 0771     73      1    1   0        111101 1111                               
 0772     7E      0    1   0        111101 1111                               
 0773     7D      0    1   0        111101 1111                               
 0774     7C      0    1   0        111101 1111                               
 0775     7B      0    1   0        111101 1111                               
 0776     7A      3    1   0        111101 1111                               
 0777     79      C    1   0        111101 1111                               
 0778     78      0    1   0        111101 1111                               
 0779     77      5    1   0        111101 1111                               
 0780     76      4    1   0        111101 1111                               
 0781     75      4    1   0        111101 1111                               
 0782     74      4    1   0        111101 1111                               
 0783     73      5    1   0        111101 1111                               
 0784     7E      B    0   0        111110 1111                               
 0785     7D      B    0   0        111110 1111                               
 0786     7C      F    0   0        111110 1111                               
 0787     7B      F    0   0        111110 1111                               
 0788     7A      F    0   0        111110 1111                               
 0789     79      F    0   0        111110 1111                               
 0790     78      F    0   0        111110 1111                               
 0791     77      F    0   0        111110 1111                               
 0792     76      F    0   0        111110 1111                               
 0793     75      F    0   0        111110 1111                               
 0794     74      F    0   0        111110 1111                               
 0795     73      F    0   0        111110 1111                               
 0796     7E      0    0   0        111110 1111                               
 0797     7D      0    0   0        111110 1111                               
 0798     7C      0    0   0        111110 1111                               
 0799     7B      0    0   0        111110 1111                               
 0800     7A      0    0   0        111110 1111                               
 0801     79      0    0   0        111110 1111                               
 0802     78      0    0   0        111110 1111                               
 0803     77      0    0   0        111110 1111                               
 0804     76      0    0   0        111110 1111                               
 0805     75      8    0   0        111110 1111                               
 0806     74      0    0   0        111110 1111                               
 0807     00      F    0   0        000000 0000                               
 0808     00      F    0   0        000000 0000                               
 0809     00      F    0   0        000000 0000                               
 0810     00      F    0   0        000000 0000                               
 0811     00      F    0   0        000000 0000                               
 0812     00      F    0   0        000000 0000                               
 0813     00      F    0   0        000000 0000                               
 0814     00      F    0   0        000000 0000                               
 0815     00      F    0   0        000000 0000                               
 0816     00      F    0   0        000000 0000                               
 0817     00      F    0   0        000000 0000                               
 0818     00      F    0   0        000000 0000                               
 0819     00      F    0   0        000000 0000                               
 0820     00      F    0   0        000000 0000                               
 0821     00      F    0   0        000000 0000                               
 0822     00      F    0   0        000000 0000                               
 0823     00      F    0   0        000000 0000                               
 0824     00      F    0   0        000000 0000                               
 0825     00      F    0   0        000000 0000                               
 0826     00      F    0   0        000000 0000                               
 0827     00      F    0   0        000000 0000                               
 0828     00      F    0   0        000000 0000                               
 0829     00      F    0   0        000000 0000                               
 0830     00      F    0   0        000000 0000                               
 0831     00      F    0   0        000000 0000                               
