 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0485     06      F    0   00111110 1111                                      
 0486     07      F    0   00111110 1111                                      
 0487     08      F    0   00111110 1111                                      
 0488     09      F    0   00111110 1111                                      
 0489     0A      F    0   00111110 1111                                      
 0490     0B      F    0   00111110 1111                                      
 0491     0C      F    0   00111110 1111                                      
 0492     01      0    0   00111110 1111                                      
 0493     02      0    0   00111110 1111                                      
 0494     03      0    0   00111110 1111                                      
 0495     04      0    0   00111110 1111                                      
 0496     05      0    0   00111110 1111                                      
 0497     06      0    0   00111110 1111                                      
 0498     07      0    0   00111110 1111                                      
 0499     08      0    0   11111110 1111                                      
 0500     09      0    0   11111110 1111                                      
 0501     0A      8    0   11111110 1111                                      
 0502     0B      0    0   11111110 1111                                      
 0503     7F      F    0   00000000 0000                                      
 0504     7F      F    0   00000000 0000                                      
 0505     7F      F    0   00000000 0000                                      
 0506     7F      F    0   00000000 0000                                      
 0507     7F      F    0   00000000 0000                                      
 0508     7F      F    0   00000000 0000                                      
 0509     7F      F    0   00000000 0000                                      
