 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0312     09      0    1   11111101 1111                                      
 0313     09      0    1   11111101 1111                                      
 0314     09      E    1   11111101 1111                                      
 0315     09      5    1   11111101 1111                                      
 0316     0A      0    1   11111101 1111                                      
 0317     0B      4    1   11111101 1111                                      
 0318     0C      3    1   11111101 1111                                      
 0319     06      9    1   11111111 1111                                      
 0320     07      5    1   00111111 1111                                      
 0321     03      F    0   11111110 1111                                      
 0322     04      F    0   11111110 1111                                      
 0323     05      F    0   11111110 1111                                      
 0324     06      F    0   11111110 1111                                      
 0325     07      F    0   11111110 1111                                      
 0326     08      F    0   11111110 1111                                      
 0327     09      9    0   11111110 1111                                      
 0328     0A      F    0   00111110 1111                                      
 0329     0B      0    0   00111110 1111                                      
 0330     0C      2    0   00111110 1111                                      
 0331     03      0    0   00111110 1111                                      
 0332     04      0    0   00111110 1111                                      
 0333     05      0    0   00111110 1111                                      
 0334     06      0    0   00111110 1111                                      
 0335     07      0    0   00111110 1111                                      
 0336     08      0    0   00111110 1111                                      
 0337     09      5    0   00111110 1111                                      
 0338     0A      0    0   00111110 1111                                      
 0339     0B      3    0   00111110 1111                                      
 0340     0C      3    0   00111110 1111                                      
 0341     08      F    1   00111111 1111                                      
 0342     09      F    1   00111111 1111                                      
 0343     01      6    1   00111101 1111                                      
 0344     02      1    1   00111101 1111                                      
 0345     03      F    1   00111101 1111                                      
 0346     04      F    1   00111101 1111                                      
 0347     05      F    1   00111101 1111                                      
 0348     06      F    1   00111101 1111                                      
 0349     07      F    1   00111101 1111                                      
 0350     08      F    1   00111101 1111                                      
 0351     09      9    1   00111101 1111                                      
 0352     0A      F    1   00111101 1111                                      
 0353     0B      0    1   00111101 1111                                      
 0354     0C      2    1   00111101 1111                                      
 0355     01      0    1   11111101 1111                                      
 0356     02      0    1   11111101 1111                                      
 0357     03      0    1   11111101 1111                                      
 0358     04      8    1   11111101 1111                                      
 0359     05      0    1   11111101 1111                                      
 0360     05      0    1   11111101 1111                                      
 0361     06      0    1   11111101 1111                                      
 0362     07      0    1   11111101 1111                                      
 0363     08      0    1   11111101 1111                                      
 0364     09      5    1   11111101 1111                                      
 0365     0A      0    1   11111101 1111                                      
 0366     0B      3    1   11111101 1111                                      
 0367     0C      3    1   11111101 1111                                      
 0368     01      0    0   11111110 1111                                      
 0369     02      8    0   00111110 1111                                      
 0370     03      F    0   00111110 1111                                      
 0371     04      F    0   00111110 1111                                      
 0372     05      F    0   00111110 1111                                      
 0373     06      F    0   00111110 1111                                      
 0374     07      F    0   00111110 1111                                      
 0375     08      F    0   00111110 1111                                      
 0376     09      F    0   00111110 1111                                      
 0377     0A      F    0   00111110 1111                                      
 0378     0B      F    0   00111110 1111                                      
 0379     0C      F    0   00111110 1111                                      
 0380     01      0    0   00111110 1111                                      
 0381     02      0    0   00111110 1111                                      
 0382     03      0    0   00111110 1111                                      
 0383     04      0    0   00111110 1111                                      
 0384     05      0    0   11111110 1111                                      
 0385     06      0    0   11111110 1111                                      
 0386     07      0    0   11111110 1111                                      
 0387     08      0    0   11111110 1111                                      
 0388     09      0    0   11111110 1111                                      
 0389     0A      8    0   11111110 1111                                      
 0390     0B      0    0   11111110 1111                                      
 0391     0C      0    0   11111110 1111                                      
 0392     08      E    1   11111101 1111                                      
 0393     08      5    1   11111101 1111                                      
 0394     08      F    1   11111101 1111                                      
 0395     08      0    1   11111101 1111                                      
 0396     08      0    1   11111101 1111                                      
 0397     08      E    1   11111101 1111                                      
 0398     08      5    1   11111101 1111                                      
 0399     08      F    1   11111101 1111                                      
 0400     08      0    1   11111101 1111                                      
 0401     08      0    1   11111101 1111                                      
 0402     0A      1    1   11111101 1111                                      
 0403     0B      4    1   11111101 1111                                      
 0404     0C      1    1   11111101 1111                                      
 0405     08      C    1   11111111 1111                                      
 0406     09      1    1   11111111 1111                                      
 0407     03      F    0   11111110 1111                                      
 0408     04      F    0   11111110 1111                                      
 0409     05      F    0   11111110 1111                                      
 0410     06      F    0   11111110 1111                                      
 0411     07      F    0   11111110 1111                                      
 0412     08      C    0   11111110 1111                                      
 0413     09      9    0   11111110 1111                                      
 0414     0A      F    0   11111110 1111                                      
 0415     0B      0    0   11111110 1111                                      
 0416     0C      2    0   11111110 1111                                      
 0417     03      0    0   00111110 1111                                      
 0418     04      0    0   00111110 1111                                      
 0419     05      0    0   00111110 1111                                      
 0420     06      0    0   00111110 1111                                      
 0421     07      0    0   00111110 1111                                      
 0422     08      1    0   00111110 1111                                      
 0423     09      5    0   00111110 1111                                      
 0424     0A      0    0   00111110 1111                                      
 0425     0B      3    0   00111110 1111                                      
 0426     0C      3    0   00111110 1111                                      
 0427     0A      F    1   00111111 1111                                      
 0428     0B      F    1   00111111 1111                                      
 0429     01      6    1   00111101 1111                                      
 0430     02      1    1   00111101 1111                                      
 0431     03      F    1   00111101 1111                                      
 0432     04      F    1   00111101 1111                                      
 0433     05      F    1   00111101 1111                                      
 0434     06      F    1   00111101 1111                                      
 0435     07      F    1   00111101 1111                                      
 0436     08      C    1   00111101 1111                                      
 0437     09      9    1   00111101 1111                                      
 0438     0A      F    1   00111101 1111                                      
 0439     0B      0    1   00111101 1111                                      
 0440     0C      0    1   00111101 1111                                      
 0441     0C      2    1   00111101 1111                                      
 0442     01      0    1   00111101 1111                                      
 0443     02      0    1   00111101 1111                                      
 0444     03      0    1   11111101 1111                                      
 0445     04      8    1   11111101 1111                                      
 0446     05      0    1   11111101 1111                                      
 0447     06      0    1   11111101 1111                                      
 0448     07      0    1   11111101 1111                                      
 0449     08      1    1   11111101 1111                                      
 0450     09      5    1   11111101 1111                                      
 0451     0A      0    1   11111101 1111                                      
 0452     0B      3    1   11111101 1111                                      
 0453     0C      3    1   11111101 1111                                      
 0454     01      0    0   11111110 1111                                      
 0455     02      8    0   11111110 1111                                      
 0456     03      F    0   11111110 1111                                      
 0457     04      F    0   11111110 1111                                      
 0458     05      F    0   11111110 1111                                      
 0459     06      F    0   11111110 1111                                      
 0460     07      F    0   00111110 1111                                      
 0461     08      F    0   00111110 1111                                      
 0462     09      F    0   00111110 1111                                      
 0463     0A      F    0   00111110 1111                                      
 0464     0B      F    0   00111110 1111                                      
 0465     0C      F    0   00111110 1111                                      
 0466     01      0    0   00111110 1111                                      
 0467     02      0    0   00111110 1111                                      
 0468     03      0    0   00111110 1111                                      
 0469     04      0    0   00111110 1111                                      
 0470     05      0    0   00111110 1111                                      
 0471     06      0    0   00111110 1111                                      
 0472     07      0    0   00111110 1111                                      
 0473     08      0    0   00111110 1111                                      
 0474     09      0    0   00111110 1111                                      
 0475     0A      8    0   11111110 1111                                      
 0476     0B      0    0   11111110 1111                                      
 0477     0C      0    0   11111110 1111                                      
 0478     07      E    1   11111101 1111                                      
 0479     07      5    1   11111101 1111                                      
 0480     07      F    1   11111101 1111                                      
 0481     07      0    1   11111101 1111                                      
 0482     07      0    1   11111101 1111                                      
 0483     07      E    1   11111101 1111                                      
 0484     07      5    1   11111101 1111                                      
 0485     07      F    1   11111101 1111                                      
 0486     07      0    1   11111101 1111                                      
 0487     07      0    1   11111101 1111                                      
 0488     07      E    1   11111101 1111                                      
 0489     07      5    1   11111101 1111                                      
 0490     07      F    1   11111101 1111                                      
 0491     07      0    1   11111101 1111                                      
 0492     07      0    1   11111101 1111                                      
 0493     0A      2    1   11111101 1111                                      
 0494     0B      4    1   11111101 1111                                      
 0495     0C      2    1   11111101 1111                                      
 0496     0A      0    1   11111111 1111                                      
 0497     0A      0    1   11111111 1111                                      
 0498     0B      4    1   11111111 1111                                      
 0499     03      F    0   11111110 1111                                      
 0500     04      F    0   11111110 1111                                      
 0501     05      F    0   11111110 1111                                      
 0502     06      F    0   11111110 1111                                      
 0503     07      0    0   11111110 1111                                      
 0504     08      C    0   11111110 1111                                      
 0505     09      9    0   11111110 1111                                      
 0506     0A      F    0   11111110 1111                                      
 0507     0B      0    0   11111110 1111                                      
 0508     0C      2    0   11111110 1111                                      
 0509     03      0    0   11111110 1111                                      
 0510     04      0    0   00111110 1111                                      
 0511     05      0    0   00111110 1111                                      
 0512     06      0    0   00111110 1111                                      
 0513     07      4    0   00111110 1111                                      
 0514     08      1    0   00111110 1111                                      
 0515     09      5    0   00111110 1111                                      
 0516     0A      0    0   00111110 1111                                      
 0517     0B      3    0   00111110 1111                                      
 0518     0C      3    0   00111110 1111                                      
 0519     0C      F    1   00111111 1111                                      
 0520     0D      F    1   00111111 1111                                      
 0521     01      6    1   11111101 1111                                      
 0522     02      1    1   11111101 1111                                      
 0523     03      F    1   11111101 1111                                      
 0524     04      F    1   11111101 1111                                      
 0525     05      F    1   11111101 1111                                      
 0526     06      F    1   11111101 1111                                      
 0527     07      0    1   11111101 1111                                      
 0528     08      C    1   00111101 1111                                      
 0529     09      9    1   00111101 1111                                      
 0530     0A      F    1   00111101 1111                                      
 0531     0B      0    1   00111101 1111                                      
 0532     0C      2    1   00111101 1111                                      
 0533     01      0    1   00111101 1111                                      
 0534     02      0    1   00111101 1111                                      
 0535     03      0    1   00111101 1111                                      
 0536     04      8    1   00111101 1111                                      
 0537     05      0    1   00111101 1111                                      
 0538     06      0    1   00111101 1111                                      
 0539     07      4    1   00111101 1111                                      
 0540     08      1    1   00111101 1111                                      
 0541     09      5    1   00111101 1111                                      
 0542     0A      0    1   00111101 1111                                      
 0543     0B      3    1   11111101 1111                                      
 0544     0C      3    1   11111101 1111                                      
 0545     01      0    0   11111110 1111                                      
 0546     02      8    0   11111110 1111                                      
 0547     03      F    0   11111110 1111                                      
 0548     04      F    0   11111110 1111                                      
 0549     05      F    0   11111110 1111                                      
 0550     06      F    0   11111110 1111                                      
 0551     07      F    0   11111110 1111                                      
 0552     08      F    0   11111110 1111                                      
 0553     09      F    0   11111110 1111                                      
 0554     0A      F    0   11111110 1111                                      
 0555     0B      F    0   11111110 1111                                      
 0556     0C      F    0   11111110 1111                                      
 0557     01      0    0   00111110 1111                                      
 0558     02      0    0   00111110 1111                                      
 0559     03      0    0   00111110 1111                                      
 0560     04      0    0   00111110 1111                                      
 0561     05      0    0   00111110 1111                                      
 0562     06      0    0   00111110 1111                                      
 0563     07      0    0   00111110 1111                                      
 0564     08      0    0   00111110 1111                                      
 0565     09      0    0   00111110 1111                                      
 0566     0A      8    0   00111110 1111                                      
 0567     0B      0    0   00111110 1111                                      
 0568     0C      0    0   00111110 1111                                      
 0569     06      E    1   00111101 1111                                      
 0570     06      5    1   11111101 1111                                      
 0571     06      F    1   00111101 1111                                      
 0572     06      0    1   00111101 1111                                      
 0573     06      0    1   00111101 1111                                      
 0574     06      E    1   00111101 1111                                      
 0575     06      5    1   00111101 1111                                      
 0576     06      F    1   00111101 1111                                      
 0577     06      0    1   00111101 1111                                      
 0578     06      0    1   00111101 1111                                      
 0579     0A      7    1   11111101 1111                                      
 0580     0B      5    1   11111101 1111                                      
 0581     0C      1    1   11111101 1111                                      
 0582     0C      0    1   11111111 1111                                      
 0583     0C      0    1   11111111 1111                                      
 0584     0D      2    1   11111111 1111                                      
 0585     03      F    0   11111110 1111                                      
 0586     04      F    0   11111110 1111                                      
 0587     05      F    0   11111110 1111                                      
 0588     06      0    0   11111110 1111                                      
 0589     06      0    0   11111110 1111                                      
 0590     07      0    0   11111110 1111                                      
 0591     08      C    0   11111110 1111                                      
 0592     09      9    0   11111110 1111                                      
 0593     0A      F    0   11111110 1111                                      
 0594     0B      0    0   11111110 1111                                      
 0595     0C      2    0   11111110 1111                                      
 0596     03      0    0   11111110 1111                                      
 0597     04      0    0   00111110 1111                                      
 0598     05      0    0   00111110 1111                                      
 0599     06      2    0   00111110 1111                                      
 0600     07      4    0   00111110 1111                                      
 0601     08      1    0   00111110 1111                                      
 0602     09      5    0   00111110 1111                                      
 0603     0A      0    0   00111110 1111                                      
 0604     0B      3    0   00111110 1111                                      
 0605     0C      3    0   00111110 1111                                      
 0606     0E      F    1   00111111 1111                                      
 0607     0F      F    1   00111111 1111                                      
 0608     01      6    1   11111101 1111                                      
 0609     02      1    1   11111101 1111                                      
 0610     03      F    1   11111101 1111                                      
 0611     04      F    1   11111101 1111                                      
 0612     05      F    1   11111101 1111                                      
 0613     06      0    1   11111101 1111                                      
 0614     07      0    1   11111101 1111                                      
 0615     08      C    1   00111101 1111                                      
 0616     09      9    1   00111101 1111                                      
 0617     0A      F    1   00111101 1111                                      
 0618     0B      0    1   00111101 1111                                      
 0619     0C      2    1   00111101 1111                                      
 0620     01      0    1   00111101 1111                                      
 0621     01      0    1   00111101 1111                                      
 0622     02      0    1   00111101 1111                                      
 0623     03      0    1   00111101 1111                                      
 0624     04      8    1   00111101 1111                                      
 0625     05      0    1   00111101 1111                                      
 0626     06      2    1   00111101 1111                                      
 0627     07      4    1   00111101 1111                                      
 0628     08      1    1   00111101 1111                                      
 0629     09      5    1   00111101 1111                                      
 0630     0A      0    1   00111101 1111                                      
 0631     0B      3    1   11111101 1111                                      
 0632     0C      3    1   11111101 1111                                      
 0633     01      0    0   11111110 1111                                      
 0634     02      8    0   11111110 1111                                      
 0635     03      F    0   11111110 1111                                      
 0636     04      F    0   11111110 1111                                      
 0637     05      F    0   11111110 1111                                      
 0638     06      F    0   11111110 1111                                      
 0639     07      F    0   11111110 1111                                      
 0640     08      F    0   11111110 1111                                      
 0641     09      F    0   11111110 1111                                      
 0642     0A      F    0   11111110 1111                                      
 0643     0B      F    0   11111110 1111                                      
 0644     0C      F    0   11111110 1111                                      
 0645     01      0    0   00111110 1111                                      
 0646     02      0    0   00111110 1111                                      
 0647     03      0    0   00111110 1111                                      
 0648     04      0    0   00111110 1111                                      
 0649     05      0    0   00111110 1111                                      
 0650     06      0    0   00111110 1111                                      
 0651     07      0    0   00111110 1111                                      
 0652     08      0    0   00111110 1111                                      
 0653     09      0    0   00111110 1111                                      
 0654     0A      8    0   00111110 1111                                      
 0655     0B      0    0   00111110 1111                                      
 0656     0B      0    0   00111110 1111                                      
 0657     0C      0    0   00111110 1111                                      
 0658     05      E    1   00111101 1111                                      
 0659     05      5    1   11111101 1111                                      
 0660     05      F    1   11111101 1111                                      
 0661     05      0    1   11111101 1111                                      
 0662     05      0    1   11111101 1111                                      
 0663     05      E    1   11111101 1111                                      
 0664     05      5    1   11111101 1111                                      
 0665     0A      5    1   11111101 1111                                      
 0666     0B      2    1   11111101 1111                                      
 0667     0C      1    1   11111101 1111                                      
 0668     0E      1    1   11111111 1111                                      
 0669     0F      4    1   11111111 1111                                      
 0670     03      F    0   11111110 1111                                      
 0671     04      F    0   11111110 1111                                      
 0672     05      1    0   11111110 1111                                      
 0673     05      1    0   11111110 1111                                      
 0674     06      0    0   11111110 1111                                      
 0675     07      0    0   11111110 1111                                      
 0676     08      C    0   11111110 1111                                      
 0677     09      9    0   11111110 1111                                      
 0678     0A      F    0   11111110 1111                                      
 0679     0B      0    0   11111110 1111                                      
 0680     0C      2    0   11111110 1111                                      
 0681     03      0    0   00111110 1111                                      
 0682     04      0    0   00111110 1111                                      
