 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0373     77      F    0   111110 1111                                        
 0374     76      F    0   111110 1111                                        
 0375     75      0    0   111110 1111                                        
 0376     75      0    0   111110 1111                                        
 0377     74      4    0   111110 1111                                        
 0378     73      1    0   111110 1111                                        
 0379     7C      0    0   111110 1111                                        
 0380     7B      0    0   111110 1111                                        
 0381     7A      0    0   111110 1111                                        
 0382     79      0    0   111110 1111                                        
 0383     78      0    0   111110 1111                                        
 0384     77      0    0   111110 1111                                        
 0385     76      0    0   111110 1111                                        
 0386     75      4    0   111110 1111                                        
 0387     74      4    0   111110 1111                                        
 0388     73      5    0   111110 1111                                        
 0389     7C      F    1   111101 1111                                        
 0390     7B      F    1   111101 1111                                        
 0391     7A      F    1   111101 1111                                        
 0392     79      F    1   111101 1111                                        
 0393     78      F    1   111101 1111                                        
 0394     77      F    1   111101 1111                                        
 0395     76      F    1   111101 1111                                        
 0396     75      0    1   111101 1111                                        
 0397     74      4    1   111101 1111                                        
 0398     73      1    1   111101 1111                                        
 0399     7E      0    1   111101 1111                                        
 0400     7E      0    1   111101 1111                                        
 0401     7D      0    1   111101 1111                                        
 0402     7C      0    1   111101 1111                                        
 0403     7B      0    1   111101 1111                                        
 0404     7A      0    1   111101 1111                                        
 0405     79      8    1   111101 1111                                        
 0406     78      0    1   111101 1111                                        
 0407     77      0    1   111101 1111                                        
 0408     76      0    1   111101 1111                                        
 0409     75      4    1   111101 1111                                        
 0410     74      4    1   111101 1111                                        
 0411     73      5    1   111101 1111                                        
 0412     7C      F    0   111110 1111                                        
 0413     7B      F    0   111110 1111                                        
 0414     7A      F    0   111110 1111                                        
 0415     79      F    0   111110 1111                                        
 0416     78      F    0   111110 1111                                        
 0417     77      F    0   111110 1111                                        
 0418     76      F    0   111110 1111                                        
 0419     75      F    0   111110 1111                                        
 0420     74      F    0   111110 1111                                        
 0421     73      F    0   111110 1111                                        
 0422     7E      0    0   111110 1111                                        
 0423     7D      0    0   111110 1111                                        
 0424     7C      0    0   111110 1111                                        
 0425     7B      0    0   111110 1111                                        
 0426     7A      0    0   111110 1111                                        
 0427     79      0    0   111110 1111                                        
 0428     78      0    0   111110 1111                                        
