 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE   
 0264     7E      0    01101 1111                                             
 0265     7D      0    01101 1111                                             
 0266     7C      0    01101 1111                                             
 0267     7B      0    01101 1111                                             
 0268     7A      0    01101 1111                                             
 0269     79      0    01101 1111                                             
 0270     78      0    01101 1111                                             
 0271     77      0    01101 1111                                             
 0272     76      0    01101 1111                                             
 0273     75      0    01101 1111                                             
 0274     74      0    01101 1111                                             
 0275     73      0    01101 1111                                             
 0276     76      E    01110 1111                                             
 0277     76      5    01110 1111                                             
 0278     75      4    01110 1111                                             
 0279     74      4    01110 1111                                             
 0280     73      0    01110 1111                                             
 0281     79      3    01111 1111                                             
 0282     78      4    01111 1111                                             
 0283     7C      4    01101 1111                                             
 0284     7B      F    01101 1111                                             
 0285     7A      F    01101 1111                                             
 0286     79      F    01101 1111                                             
 0287     78      F    01101 1111                                             
 0288     77      F    01101 1111                                             
 0289     76      3    01101 1111                                             
 0290     75      2    01101 1111                                             
 0291     74      0    01101 1111                                             
 0292     73      0    01101 1111                                             
 0293     7C      0    01101 1111                                             
 0294     7B      0    01101 1111                                             
 0295     7A      0    01101 1111                                             
 0296     79      0    01101 1111                                             
 0297     78      0    01101 1111                                             
 0298     77      0    01101 1111                                             
 0299     76      0    01101 1111                                             
 0300     75      4    01101 1111                                             
 0301     74      4    01101 1111                                             
 0302     73      4    01101 1111                                             
 0303     77      F    01111 1111                                             
 0304     76      F    01111 1111                                             
 0305     7E      9    01110 1111                                             
 0306     7D      B    01110 1111                                             
 0307     7C      B    01110 1111                                             
 0308     7B      F    01110 1111                                             
 0309     7A      F    01110 1111                                             
 0310     79      F    01110 1111                                             
 0311     78      F    01110 1111                                             
 0312     77      F    01110 1111                                             
 0313     76      3    01110 1111                                             
 0314     75      2    01110 1111                                             
 0315     74      0    01110 1111                                             
 0316     73      0    01110 1111                                             
 0317     7E      0    01110 1111                                             
 0318     7D      0    01110 1111                                             
 0319     7C      0    01110 1111                                             
 0320     7B      0    01110 1111                                             
 0321     7A      0    01110 1111                                             
 0322     79      0    01110 1111                                             
 0323     78      0    01110 1111                                             
 0324     77      0    01110 1111                                             
 0325     76      0    01110 1111                                             
 0326     75      4    01110 1111                                             
 0327     74      4    01110 1111                                             
 0328     73      4    01110 1111                                             
 0329     7E      B    01101 1111                                             
 0330     7D      B    01101 1111                                             
 0331     7C      B    01101 1111                                             
 0332     7B      F    01101 1111                                             
 0333     7A      F    01101 1111                                             
 0334     79      F    01101 1111                                             
 0335     78      F    01101 1111                                             
 0336     77      F    01101 1111                                             
 0337     76      F    01101 1111                                             
 0338     75      F    01101 1111                                             
 0339     74      F    01101 1111                                             
 0340     73      F    01101 1111                                             
 0341     7E      0    01101 1111                                             
 0342     7D      0    01101 1111                                             
 0343     7C      0    01101 1111                                             
 0344     7B      0    01101 1111                                             
 0345     7A      0    01101 1111                                             
 0346     79      0    01101 1111                                             
 0347     78      0    01101 1111                                             
 0348     77      0    01101 1111                                             
 0349     76      0    01101 1111                                             
 0350     75      0    01101 1111                                             
 0351     74      0    01101 1111                                             
 0352     73      0    01101 1111                                             
 0353     77      E    01110 1111                                             
 0354     77      5    01110 1111                                             
 0355     77      F    01110 1111                                             
 0356     77      0    01110 1111                                             
 0357     75      4    01110 1111                                             
 0358     74      5    01110 1111                                             
 0359     73      0    01110 1111                                             
 0360     77      4    01111 1111                                             
 0361     76      4    01111 1111                                             
 0362     7C      4    01101 1111                                             
 0363     7B      F    01101 1111                                             
 0364     7A      F    01101 1111                                             
 0365     79      F    01101 1111                                             
 0366     78      F    01101 1111                                             
 0367     77      4    01101 1111                                             
 0368     76      0    01101 1111                                             
 0369     75      2    01101 1111                                             
 0370     74      0    01101 1111                                             
 0371     73      0    01101 1111                                             
 0372     7C      0    01101 1111                                             
 0373     7B      0    01101 1111                                             
 0374     7A      0    01101 1111                                             
 0375     79      0    01101 1111                                             
 0376     78      0    01101 1111                                             
 0377     77      0    01101 1111                                             
 0378     76      4    01101 1111                                             
 0379     75      4    01101 1111                                             
 0380     74      4    01101 1111                                             
 0381     73      4    01101 1111                                             
 0382     75      F    01111 1111                                             
 0383     74      F    01111 1111                                             
 0384     7E      3    01110 1111                                             
 0385     7D      B    01110 1111                                             
 0386     7C      B    01110 1111                                             
 0387     7B      F    01110 1111                                             
 0388     7A      F    01110 1111                                             
 0389     79      F    01110 1111                                             
 0390     78      F    01110 1111                                             
 0391     77      4    01110 1111                                             
 0392     76      0    01110 1111                                             
 0393     75      2    01110 1111                                             
 0394     74      0    01110 1111                                             
 0395     73      0    01110 1111                                             
 0396     7E      0    01110 1111                                             
 0397     7D      0    01110 1111                                             
 0398     7C      0    01110 1111                                             
 0399     7B      0    01110 1111                                             
 0400     7A      0    01110 1111                                             
 0401     79      0    01110 1111                                             
 0402     78      0    01110 1111                                             
 0403     77      0    01110 1111                                             
 0404     76      4    01110 1111                                             
 0405     75      4    01110 1111                                             
 0406     74      4    01110 1111                                             
 0407     73      4    01110 1111                                             
 0408     7E      B    01101 1111                                             
 0409     7D      B    01101 1111                                             
 0410     7C      B    01101 1111                                             
 0411     7B      F    01101 1111                                             
 0412     7A      F    01101 1111                                             
