 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE    
 0239     7C      0    101101 1111                                            
 0240     7B      F    101101 1111                                            
 0241     7A      F    101101 1111                                            
 0242     79      F    101101 1111                                            
 0243     78      F    101001 1111                                            
 0244     77      F    101001 1111                                            
 0245     76      F    101001 1111                                            
 0246     75      F    101001 1111                                            
 0247     73      F    101001 1111                                            
 0248     73      1    101001 1111                                            
 0249     73      1    101001 1111                                            
 0250     7C      0    101001 1111                                            
 0251     7B      0    101001 1111                                            
 0252     7A      0    101001 1111                                            
 0253     79      0    101001 1111                                            
 0254     78      0    101001 1111                                            
 0255     77      0    101001 1111                                            
 0256     76      0    101001 1111                                            
 0257     75      0    101001 1111                                            
 0258     74      0    101001 1111                                            
 0259     73      0    101001 1111                                            
 0260     7C      F    101110 1111                                            
 0261     7B      F    101110 1111                                            
 0262     7A      F    101110 1111                                            
 0263     79      F    101110 1111                                            
 0264     78      F    101110 1111                                            
 0265     77      F    101110 1111                                            
 0266     76      F    101110 1111                                            
 0267     75      F    101110 1111                                            
 0268     74      F    101110 1111                                            
 0269     73      1    101110 1111                                            
 0270     7E      0    101110 1111                                            
 0271     7D      0    101010 1111                                            
 0272     7C      0    101010 1111                                            
 0273     7B      0    101010 1111                                            
 0274     7A      0    101010 1111                                            
 0275     78      0    101010 1111                                            
 0276     78      0    101010 1111                                            
 0277     78      0    101010 1111                                            
 0278     78      0    101010 1111                                            
 0279     77      0    101010 1111                                            
 0280     76      0    101010 1111                                            
 0281     75      0    101010 1111                                            
 0282     74      0    101010 1111                                            
 0283     73      0    101010 1111                                            
 0284     7C      F    101001 1111                                            
 0285     7B      F    101001 1111                                            
 0286     7A      F    101001 1111                                            
 0287     79      F    101001 1111                                            
 0288     78      F    101001 1111                                            
 0289     77      F    101001 1111                                            
 0290     76      F    101001 1111                                            
 0291     75      F    101001 1111                                            
 0292     74      F    101001 1111                                            
 0293     73      F    101001 1111                                            
 0294     7E      0    101101 1111                                            
 0295     7D      0    101101 1111                                            
 0296     7C      0    101101 1111                                            
 0297     7B      0    101101 1111                                            
 0298     7A      0    101101 1111                                            
 0299     79      0    101101 1111                                            
 0300     78      0    101101 1111                                            
 0301     77      0    101101 1111                                            
 0302     76      0    101101 1111                                            
 0303     74      0    101101 1111                                            
 0304     74      0    101101 1111                                            
 0305     74      0    101101 1111                                            
 0306     73      0    101101 1111                                            
 0307     7C      5    101101 1111                                            
 0308     7B      F    101101 1111                                            
 0309     7A      F    101101 1111                                            
 0310     79      F    101101 1111                                            
 0311     78      F    101101 1111                                            
 0312     77      F    101101 1111                                            
 0313     76      F    101101 1111                                            
 0314     75      F    101101 1111                                            
 0315     74      4    101101 1111                                            
 0316     73      0    101101 1111                                            
 0317     7C      0    101101 1111                                            
 0318     7B      0    101101 1111                                            
 0319     7A      0    101101 1111                                            
 0320     79      0    101101 1111                                            
 0321     78      0    101101 1111                                            
 0322     77      0    101101 1111                                            
 0323     76      0    101101 1111                                            
 0324     75      0    101101 1111                                            
 0325     74      0    101101 1111                                            
 0326     73      4    101101 1111                                            
 0327     7C      F    101010 1111                                            
 0328     7B      F    101010 1111                                            
 0329     7A      F    101010 1111                                            
 0330     79      F    101010 1111                                            
 0331     78      F    101010 1111                                            
 0332     77      F    101010 1111                                            
 0333     76      F    101010 1111                                            
 0334     75      F    101010 1111                                            
 0335     74      4    101010 1111                                            
 0336     73      0    101010 1111                                            
 0337     7E      0    101110 1111                                            
 0338     7D      0    101110 1111                                            
 0339     7C      0    101110 1111                                            
 0340     7B      0    101110 1111                                            
 0341     7A      0    101110 1111                                            
 0342     78      0    101110 1111                                            
 0343     78      0    101110 1111                                            
 0344     78      0    101110 1111                                            
 0345     77      0    101110 1111                                            
 0346     76      0    101110 1111                                            
 0347     75      0    101110 1111                                            
 0348     74      0    101110 1111                                            
 0349     73      4    101110 1111                                            
 0350     7C      F    101101 1111                                            
 0351     7B      F    101101 1111                                            
 0352     7A      F    101101 1111                                            
 0353     79      F    101101 1111                                            
 0354     78      F    101101 1111                                            
 0355     77      F    101001 1111                                            
 0356     76      F    101001 1111                                            
 0357     75      F    101001 1111                                            
 0358     74      F    101001 1111                                            
 0359     73      F    101001 1111                                            
 0360     7E      0    101001 1111                                            
 0361     7D      0    101001 1111                                            
 0362     7C      0    101001 1111                                            
 0363     7B      0    101001 1111                                            
 0364     7A      0    101001 1111                                            
 0365     79      0    101001 1111                                            
 0366     78      0    101001 1111                                            
 0367     77      0    101001 1111                                            
 0368     76      0    101001 1111                                            
 0369     74      0    101001 1111                                            
 0370     74      0    101001 1111                                            
 0371     74      0    101001 1111                                            
 0372     74      0    101001 1111                                            
 0373     73      0    101001 1111                                            
 0374     7C      5    101001 1111                                            
 0375     7B      F    101001 1111                                            
 0376     7A      F    101001 1111                                            
 0377     79      F    101001 1111                                            
 0378     78      F    101001 1111                                            
 0379     77      F    101001 1111                                            
 0380     76      F    101001 1111                                            
 0381     75      0    101001 1111                                            
 0382     74      0    101001 1111                                            
 0383     73      0    101001 1111                                            
 0384     7C      0    101001 1111                                            
 0385     7B      0    101001 1111                                            
 0386     7A      0    101001 1111                                            
 0387     79      0    101001 1111                                            
 0388     78      0    101001 1111                                            
 0389     77      0    101001 1111                                            
 0390     76      0    101001 1111                                            
 0391     75      0    101001 1111                                            
 0392     74      4    101101 1111                                            
 0393     73      4    101101 1111                                            
 0394     7C      F    101110 1111                                            
 0395     7B      F    101110 1111                                            
 0396     7A      F    101110 1111                                            
 0397     79      F    101110 1111                                            
 0398     78      F    101110 1111                                            
 0399     77      F    101110 1111                                            
 0400     76      F    101110 1111                                            
 0401     75      0    101110 1111                                            
 0402     74      0    101110 1111                                            
 0403     73      0    101110 1111                                            
 0404     7E      0    101010 1111                                            
 0405     7D      0    101010 1111                                            
 0406     7C      0    101010 1111                                            
 0407     7B      0    101010 1111                                            
 0408     7A      0    101010 1111                                            
 0409     79      0    101010 1111                                            
 0410     78      0    101010 1111                                            
 0411     77      0    101010 1111                                            
 0412     76      0    101010 1111                                            
 0413     75      0    101010 1111                                            
 0414     74      4    101010 1111                                            
 0415     73      4    101010 1111                                            
 0416     7C      F    101101 1111                                            
 0417     7B      F    101101 1111                                            
 0418     7A      F    101101 1111                                            
 0419     79      F    101101 1111                                            
 0420     78      F    101101 1111                                            
 0421     77      F    101101 1111                                            
 0422     76      F    101101 1111                                            
 0423     75      F    101101 1111                                            
 0424     74      F    101101 1111                                            
 0425     73      F    101101 1111                                            
 0426     7E      0    101101 1111                                            
 0427     7D      0    101101 1111                                            
 0428     7C      0    101101 1111                                            
 0429     7B      0    101101 1111                                            
 0430     7A      0    101101 1111                                            
 0431     79      0    101101 1111                                            
 0432     78      0    101101 1111                                            
 0433     77      0    101101 1111                                            
 0434     76      0    101101 1111                                            
 0435     74      0    101101 1111                                            
 0436     74      0    101101 1111                                            
 0437     74      0    101101 1111                                            
 0438     74      0    101101 1111                                            
 0439     73      0    101101 1111                                            
 0440     7C      5    101101 1111                                            
 0441     7B      F    101101 1111                                            
 0442     7A      F    101101 1111                                            
 0443     79      F    101101 1111                                            
 0444     78      F    101101 1111                                            
 0445     77      F    101101 1111                                            
 0446     76      3    101101 1111                                            
 0447     75      0    101101 1111                                            
 0448     74      0    101101 1111                                            
 0449     73      0    101101 1111                                            
 0450     7C      0    101101 1111                                            
 0451     7B      0    101101 1111                                            
