 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE
 5207     00      F    0000000                                                
 5208     00      F    0000000                                                
 5209     00      F    0000000                                                
 5210     00      F    0000000                                                
 5211     00      F    0000000                                                
 5212     00      F    0000000                                                
 5213     00      F    0000000                                                
 5214     00      F    0000000                                                
 5215     00      F    0000000                                                
 5216     00      F    0000000                                                
 5217     00      F    0000000                                                
 5218     00      F    0000000                                                
 5219     00      F    0000000                                                
 5220     00      F    0000000                                                
 5221     00      F    0000000                                                
 5222     00      F    0000000                                                
 5223     00      F    0000000                                                
 5224     00      F    0000000                                                
 5225     00      F    0000000                                                
 5226     00      F    0000000                                                
 5227     00      F    0000000                                                
 5228     00      F    0000000                                                
 5229     00      F    0000000                                                
 5230     00      F    0000000                                                
 5231     00      F    0000000                                                
 5232     00      F    0000000                                                
 5233     00      F    0000000                                                
 5234     00      F    0000000                                                
 5235     00      F    0000000                                                
 5236     00      F    0000000                                                
 5237     00      F    0000000                                                
 5238     00      F    0000000                                                
 5239     00      F    0000000                                                
 5240     00      F    0000000                                                
 5241     00      F    0000000                                                
 5242     00      F    0000000                                                
 5243     00      F    0000000                                                
 5244     00      F    0000000                                                
 5245     00      F    0000000                                                
 5246     00      F    0000000                                                
 5247     00      F    0000000                                                
 5248     00      F    0000000                                                
 5249     00      F    0000000                                                
 5250     00      F    0000000                                                
 5251     00      F    0000000                                                
 5252     00      F    0000000                                                
 5253     00      F    0000000                                                
 5254     00      F    0000000                                                
 5255     00      F    0000000                                                
 5256     00      F    0000000                                                
 5257     00      F    0000000                                                
 5258     00      F    0000000                                                
 5259     00      F    0000000                                                
 5260     00      F    0000000                                                
 5261     00      F    0000000                                                
 5262     00      F    0000000                                                
 5263     00      F    0000000                                                
 5264     00      F    0000000                                                
 5265     00      F    0000000                                                
 5266     00      F    0000000                                                
 5267     00      F    0000000                                                
 5268     00      F    0000000                                                
 5269     00      F    0000000                                                
 5270     00      F    0000000                                                
 5271     00      F    0000000                                                
 5272     00      F    0000000                                                
 5273     00      F    0000000                                                
 5274     00      F    0000000                                                
 5275     00      F    0000000                                                
 5276     00      F    0000000                                                
 5277     00      F    0000000                                                
 5278     00      F    0000000                                                
 5279     00      F    0000000                                                
 5280     00      F    0000000                                                
 5281     00      F    0000000                                                
 5282     00      F    0000000                                                
 5283     00      F    0000000                                                
 5284     00      F    0000000                                                
 5285     00      F    0000000                                                
 5286     00      F    0000000                                                
 5287     00      F    0000000                                                
 5288     00      F    0000000                                                
 5289     00      F    0000000                                                
 5290     00      F    0000000                                                
 5291     00      F    0000000                                                
 5292     00      F    0000000                                                
 5293     00      F    0000000                                                
 5294     00      F    0000000                                                
 5295     00      F    0000000                                                
 5296     00      F    0000000                                                
 5297     00      F    0000000                                                
 5298     00      F    0000000                                                
 5299     00      F    0000000                                                
 5300     00      F    0000000                                                
 5301     00      F    0000000                                                
 5302     00      F    0000000                                                
 5303     00      F    0000000                                                
 5304     00      F    0000000                                                
 5305     00      F    0000000                                                
 5306     00      F    0000000                                                
 5307     00      F    0000000                                                
 5308     00      F    0000000                                                
 5309     00      F    0000000                                                
 5310     00      F    0000000                                                
 5311     00      F    0000000                                                
 5312     00      F    0000000                                                
 5313     00      F    0000000                                                
 5314     00      F    0000000                                                
 5315     00      F    0000000                                                
 5316     00      F    0000000                                                
 5317     00      F    0000000                                                
 5318     00      F    0000000                                                
 5319     00      F    0000000                                                
 5320     00      F    0000000                                                
 5321     00      F    0000000                                                
 5322     00      F    0000000                                                
 5323     00      F    0000000                                                
 5324     00      F    0000000                                                
 5325     00      F    0000000                                                
 5326     00      F    0000000                                                
 5327     00      F    0000000                                                
 5328     00      F    0000000                                                
 5329     00      F    0000000                                                
 5330     00      F    0000000                                                
 5331     00      F    0000000                                                
 5332     00      F    0000000                                                
 5333     00      F    0000000                                                
 5334     00      F    0000000                                                
 5335     00      F    0000000                                                
 5336     00      F    0000000                                                
 5337     00      F    0000000                                                
 5338     00      F    0000000                                                
 5339     00      F    0000000                                                
 5340     00      F    0000000                                                
 5341     00      F    0000000                                                
 5342     00      F    0000000                                                
 5343     00      F    0000000                                                
 5344     00      F    0000000                                                
 5345     00      F    0000000                                                
 5346     00      F    0000000                                                
 5347     00      F    0000000                                                
 5348     00      F    0000000                                                
 5349     00      F    0000000                                                
 5350     00      F    0000000                                                
 5351     00      F    0000000                                                
 5352     00      F    0000000                                                
 5353     00      F    0000000                                                
 5354     00      F    0000000                                                
 5355     00      F    0000000                                                
 5356     00      F    0000000                                                
 5357     00      F    0000000                                                
 5358     00      F    0000000                                                
 5359     00      F    0000000                                                
 5360     00      F    0000000                                                
 5361     00      F    0000000                                                
 5362     00      F    0000000                                                
 5363     00      F    0000000                                                
 5364     00      F    0000000                                                
 5365     00      F    0000000                                                
 5366     00      F    0000000                                                
 5367     00      F    0000000                                                
 5368     00      F    0000000                                                
 5369     00      F    0000000                                                
 5370     00      F    0000000                                                
 5371     00      F    0000000                                                
 5372     00      F    0000000                                                
 5373     00      F    0000000                                                
 5374     00      F    0000000                                                
 5375     00      F    0000000                                                
 5376     00      F    0000000                                                
 5377     00      F    0000000                                                
 5378     00      F    0000000                                                
 5379     00      F    0000000                                                
 5380     00      F    0000000                                                
 5381     00      F    0000000                                                
 5382     00      F    0000000                                                
 5383     00      F    0000000                                                
 5384     00      F    0000000                                                
 5385     00      F    0000000                                                
 5386     00      F    0000000                                                
 5387     00      F    0000000                                                
 5388     00      F    0000000                                                
 5389     00      F    0000000                                                
 5390     00      F    0000000                                                
 5391     00      F    0000000                                                
